Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
773,1.791833717,6.978012593,3.119573104,77.17924112,78.83442083,1
476,2.649686496,4.161548847,1.703112786,78.77338777,75.59906801,1
915,2.957126584,10.91519063,2.682538609,76.89868102,79.65903752,1
856,3.559540358,7.127151096,2.184000777,78.38503055,71.43712685,2
1581,2.818947078,4.519570361,0.83886936,76.067947,75.44841236,1
571,2.138579606,7.664183201,1.19175893,76.44071775,76.62953413,1
651,2.157944201,6.059127448,2.291803437,76.95914216,82.26715949,2
545,2.55125764,7.302800929,1.668474924,75.46532048,75.41512688,1
1503,4.055145098,7.660618857,2.034247198,85.8441739,75.08941531,1
862,3.97789669,6.385190797,0.878683513,85.52908036,77.13915919,0
678,3.180024016,7.177674509,3.693912251,83.91288569,78.81545431,2
455,4.759290152,13.97116025,2.448630195,80.60016369,75.81192539,1
1297,1.650601481,3.442698113,1.277926224,77.83313998,72.3863118,2
591,2.010316898,6.781145397,2.720403838,80.14331086,67.12123559,1
1451,2.174910595,1.960820455,1.960821912,74.24046987,72.03193002,2
1571,4.707489085,6.418346391,2.176047327,75.14286433,85.68477356,1
625,3.205142801,9.514298976,5.044333967,75.05952681,71.48713209,1
1201,3.932275229,7.060805577,2.352036912,77.23404939,68.55787469,0
524,3.689714819,9.987257957,2.68638653,78.60782241,85.88096393,1
467,4.611006837,8.075600431,3.563527613,74.44128578,73.92144643,1
359,3.97649607,4.490550919,2.536123302,77.40430714,65.00064898,1
1133,2.91573353,7.881399128,1.51338027,78.04379743,76.81388794,1
928,3.606499945,4.040157888,0.822785788,75.30399038,76.48023689,1
589,4.661863841,4.850179621,1.375439429,76.36423218,74.46176739,1
952,3.627528646,3.046407693,2.285179851,75.02153098,83.57650269,1
408,0.922616345,5.772071341,2.335114042,75.16140331,79.16746301,1
753,4.714963547,3.952941773,2.716402271,73.92030646,88.08852175,0
766,3.042279513,6.943620218,1.330639794,76.46882997,80.78100527,1
579,4.281392356,6.273855998,1.767545493,75.41027221,71.88935497,1
556,3.203563223,3.86601184,2.113929924,76.30980473,82.81298002,1
649,2.540839262,4.064971786,1.838950492,74.88485067,75.80830942,2
599,2.483464494,6.303130294,3.183429099,81.67029909,81.31772668,1
981,3.692886271,5.766643657,2.651614049,84.50934572,80.49863258,2
549,4.098808376,8.346208812,1.53633917,76.41782249,82.99249805,1
538,3.892534561,4.865880004,2.812986293,76.16086431,75.15504504,1
830,3.546706071,7.148550071,2.341485967,76.92787103,72.94047495,1
552,1.920278603,6.84884516,1.69252761,78.618549,78.87764616,1
1022,4.090003881,10.27058531,3.109484864,76.86050364,77.60563489,0
1106,4.665155915,7.987441685,1.771489581,82.96271196,83.70108963,0
519,3.87785219,8.280679333,2.263696886,80.72269571,79.81402776,1
445,2.687239783,5.760545552,1.600305477,78.33697313,79.02343452,1
776,2.370640654,6.773385291,1.896449445,76.9251761,77.37400766,1
509,3.231693389,7.360826792,0.958961088,80.35880855,78.57048081,1
689,4.274968149,16.57326055,1.849799603,85.83945248,81.48448291,1
488,2.717300815,6.220797187,2.042279991,75.14444611,75.15795628,1
806,5.024187072,18.50018138,2.225124376,76.56865735,78.54727467,1
1571,2.475355807,4.891253573,1.746433007,77.62294608,88.16808878,1
1171,2.418786093,7.329850454,2.579336552,76.154928,75.61229944,1
751,2.714474338,5.362875095,1.023831034,76.31828242,68.57562769,1
695,3.354269492,6.134778463,3.018192783,80.60436899,88.13357871,2
436,4.110121479,6.176299278,2.702217676,82.10802567,66.17558833,1
738,3.892910099,5.426515969,2.349363156,77.28565401,88.97060662,1
846,0.262559643,7.645675892,1.476191338,76.03453571,76.35377757,1
916,2.761734666,6.519717238,1.669698871,77.96623767,73.03642086,2
460,1.964847256,4.641325784,3.336201751,75.36795961,74.88544089,1
954,2.204315656,5.387525078,2.360221994,76.87023877,78.18106279,1
496,4.130983299,8.779807104,2.847980658,77.01372843,75.72165465,1
772,4.760844576,9.230854349,7.05312359,73.16396328,77.09861582,1
742,2.346219071,10.91891434,1.680981243,76.17828337,81.20820847,1
882,4.797665089,6.648554967,2.115840613,77.773758,76.36930837,1
540,1.950300716,4.783403046,1.605014648,84.93930554,76.23145436,1
589,2.220802326,4.943907218,3.087861432,75.10201192,77.51471062,1
843,5.243362578,6.386482442,2.41147392,78.0196237,85.81167278,0
555,3.49474762,8.232125444,2.777501887,75.67268406,80.36717203,1
511,2.752671688,4.138588843,5.91093935,75.87731383,86.89238148,1
850,3.191947584,7.084527305,1.7069548,79.22109836,72.06088527,2
491,2.918117994,4.3371539,2.118769972,76.20257638,74.51997189,1
412,2.362120032,5.287335774,3.374041472,84.56660548,76.51758077,2
625,4.291203702,1.157236339,1.0685747,88.08988605,78.66428082,0
940,3.8050862,8.351306006,2.256599607,77.53079065,79.65618408,0
821,4.118057863,6.838184479,2.215599008,78.31288901,75.81766369,0
889,4.113003099,8.403181169,2.096612208,76.83409924,77.23198192,1
911,1.211780742,6.970691337,2.439994358,77.2638829,70.96089121,2
591,3.252792314,5.99829684,1.482092362,76.36099608,74.56754872,1
670,2.691219224,5.780184784,5.936339326,75.21578214,73.36942161,1
934,1.400021094,5.883697895,1.32693576,75.59719262,83.94896656,1
1007,3.95716375,7.097336389,4.006331779,74.80680614,74.53677104,1
1077,3.136902541,5.875719502,2.943123852,76.79872226,81.25245703,1
637,2.707888742,2.826664821,1.800779117,83.49051174,76.77691719,1
722,2.048730397,3.04563446,1.832607128,77.80269026,86.52865973,2
722,1.8834848,3.475289488,1.142673812,76.24893473,80.44567038,2
1381,4.409951867,6.871637185,1.591179535,76.30511228,73.80566753,1
857,2.70973835,5.799303933,2.960274365,86.939411,78.66787511,2
1141,5.407791746,11.24281896,2.753037765,75.43395975,74.40004988,0
1149,4.256786376,11.98833759,1.682132297,76.51677078,84.08698216,0
530,2.798959992,6.760561329,4.322319592,79.80586691,84.19194373,1
1108,4.533534571,5.056211499,3.09783176,76.18143339,82.69801162,1
555,4.796375144,7.075026944,2.279317203,74.63029606,74.49854035,1
812,1.905572052,3.733489795,1.137407755,74.99180973,81.21379598,2
656,2.740026409,6.091150618,3.966372518,75.55794015,82.96720085,2
728,2.085241603,7.460108391,3.621526031,81.44287673,67.66479855,1
600,4.222194221,5.752004792,5.135798517,76.15359829,74.29109108,0
546,2.133423591,3.285286046,2.000889028,76.69636255,72.99274196,1
510,4.386911923,2.529332311,2.630930262,74.62825802,66.89121968,1
1438,3.128226213,3.346490991,2.327817285,84.17607262,75.92139198,2
616,3.759276949,4.515037434,2.666761094,76.73768328,87.74047641,1
733,5.837861436,5.886423879,3.907953822,76.90879676,80.90545096,1
817,3.400180984,9.313423882,2.753083166,87.91954633,83.97725242,2
989,2.226645501,4.804791108,0.816790656,74.8576506,77.09350566,2
449,4.723734548,5.251211384,3.367963022,77.16860486,67.32480041,1
670,1.650779843,4.093380223,3.08845721,74.24692223,89.27085913,1
1068,1.949168475,8.7694112,1.360802925,77.30231196,83.23184214,1
899,2.294659847,5.300328951,2.509530245,74.45808708,81.88761995,1
1101,2.366374956,5.27096147,2.515313777,76.71641219,82.27765784,1
1395,2.769920265,2.559241639,3.38376817,76.05812202,88.77042632,2
619,3.742260369,4.672480792,2.193946225,77.8222608,82.77204374,1
366,3.683237787,13.0888004,2.613728703,74.12167863,73.07023911,1
499,2.415894198,9.582071205,2.621329632,73.75762277,81.91446352,2
654,4.309736337,9.604116398,3.177431968,75.76571109,81.37472315,0
630,4.724263308,5.227224018,1.822757225,85.78517492,76.06170273,1
823,3.439051585,5.658787154,2.345133131,76.99946822,83.67334383,2
1198,2.440425943,8.210367424,2.865965238,82.56542871,71.12925694,1
506,3.835085734,4.604191085,3.525125961,74.7122068,76.6146009,1
747,2.537887467,7.938683168,3.041005022,77.33490618,75.95954523,2
693,4.783418152,7.651036521,2.477349406,77.0792882,76.57009073,1
891,3.260654599,10.22683533,1.421585127,76.12628156,73.21157975,2
750,3.959379156,3.61905233,2.005834814,77.08432581,76.11359774,1
1053,3.301758054,6.116097614,3.166985169,77.44980035,87.6499804,2
727,3.208008809,7.49853406,1.568014999,75.38530008,88.5997472,1
487,2.424024433,5.472740367,0.989168835,77.6726885,72.04661721,1
611,3.309063078,6.649552171,2.553164131,83.35640279,74.93792307,1
661,2.903308703,9.763623648,1.373538959,77.11058945,82.14574806,2
810,3.864450227,7.035148793,2.993443298,85.23115375,70.7546006,0
483,3.704477899,4.731185689,1.94603053,75.65207582,85.26698875,1
1379,3.331049105,2.979491694,3.156849205,77.85711494,80.23453535,2
878,3.237023221,3.559801905,1.768889327,74.44111621,84.79681965,1
1041,2.225397685,5.240437455,2.0268242,76.61476581,83.65571903,1
530,2.90908391,7.962756635,2.485738234,76.14365838,84.37819544,1
481,4.532485918,8.110481743,2.571132874,76.70906789,73.9616516,1
367,2.39486975,4.404120441,1.812904123,82.35850856,82.58842664,1
774,3.969105807,6.177440748,1.150234395,77.31072173,75.0118194,1
1224,4.39795887,6.005172951,1.690140192,81.10462846,74.27548931,0
571,3.027917495,3.834269735,2.773392485,73.85836854,82.8904926,1
445,2.22947703,5.755960511,1.80500906,72.68351093,78.06311933,1
783,3.288135466,7.434902939,1.727532883,74.29572788,80.6962132,2
1282,2.847578994,5.990680688,1.367466919,76.87840663,76.88690195,1
789,3.768003845,4.586825921,2.540058838,80.76967852,75.90879514,1
1399,2.826051793,10.48430856,2.899174177,74.33791757,80.12952679,2
513,4.831801302,10.26339011,1.160749582,75.80786411,65.90685359,1
925,5.146751649,8.342517871,6.174729284,74.40824064,76.42864572,1
1019,4.393304674,7.817892935,1.770720106,83.27332504,69.10288976,1
961,2.199676067,3.053861001,1.414384514,76.51171148,80.2195411,2
638,1.978124846,6.576255909,2.280325605,78.30748079,74.22235036,2
683,4.750583006,5.692928331,3.402197444,75.59985473,71.99456118,1
628,2.24250914,12.35521815,2.827160369,85.58322072,81.17044784,1
832,2.66157755,3.103617029,1.139889349,83.43953446,80.36702222,1
614,4.686160921,5.791437706,1.534092151,75.65091914,90.93479844,1
453,3.136760186,3.663695878,2.593727089,75.45413951,67.9587511,1
639,3.725922549,5.444932753,2.963230908,79.02205672,82.27303387,1
684,2.651606521,4.710065436,2.858282248,76.24419396,79.78212656,1
500,6.034816179,5.172427565,1.380955042,77.46067625,80.7266423,1
936,1.850615796,11.49784812,1.662080442,82.54243491,79.32318253,1
702,3.496002446,6.868949744,2.912747733,75.48456669,74.64026563,1
441,5.480846937,2.612641544,2.707712803,78.00263828,75.55179586,1
831,2.287431116,6.884045296,1.175711772,74.06224553,84.37074131,1
878,4.457398448,5.025649902,2.686098643,75.23003535,77.47882278,1
573,4.43628011,3.148337697,1.611848152,75.80599416,82.43566578,1
1079,1.884124018,5.505063544,2.039940962,76.30840644,74.05852444,2
731,2.178237621,10.32326897,1.907554915,77.95866468,80.9115558,1
854,1.775893166,10.29403222,2.339379086,87.27563592,83.81326238,1
683,4.404836692,5.123214792,3.266194271,75.05494039,68.25359914,1
820,2.626964872,7.128498826,1.87725671,72.63531052,72.3326544,1
702,2.23939821,14.66554955,2.855823512,77.46089027,77.485962,1
669,4.169441193,7.299598647,4.380516606,79.10117485,79.51695906,1
1059,2.227822384,8.01614823,2.209597278,78.10708471,72.64933629,2
348,5.007007816,6.471506702,1.33205262,74.00441021,71.03096902,1
414,3.928895846,4.468992595,1.740372554,74.46148927,80.17177589,1
640,2.65038278,11.44220662,3.585090426,74.14389388,78.89508485,2
970,4.825986835,6.290509734,1.945940217,83.02117853,77.02839353,0
893,2.352699402,4.809562749,1.708159692,76.62032882,81.58552959,2
1390,5.535803597,16.43424955,1.773132496,76.71523198,82.52350332,0
791,3.417693635,6.039279067,1.4224305,78.1402049,68.45530787,1
616,2.366881072,4.142436546,2.369960635,77.53502461,81.61105529,1
607,3.21072576,8.619352333,2.202914424,76.73518998,77.24474877,2
709,2.964354439,5.170863309,2.266500268,88.04573664,80.25078056,1
764,3.698045118,5.483376438,2.389072034,75.95540945,88.58294749,2
811,2.591548481,5.559935659,2.633080618,78.86876666,73.07189434,1
623,3.365468245,5.69498361,1.418554438,80.75126459,83.66342734,2
892,2.303704267,12.29772043,4.047633218,76.83551005,82.03707345,2
555,4.193010928,6.665044579,2.071558003,76.64440055,68.9833824,1
926,4.023769238,8.906980285,1.753711485,78.0350559,81.44759226,0
1246,4.813344316,6.873723365,1.384089403,82.52686999,71.99440856,1
907,2.256812262,3.764644076,1.229561771,81.14233242,78.518032,2
586,2.053909506,3.762109328,1.635890007,72.43029725,78.55635436,1
1195,2.881366539,6.411253079,2.030101579,84.4307754,81.34624525,2
1257,4.781776847,6.491341279,1.446108976,76.83889448,73.73258675,1
529,3.697768863,6.32935486,3.526420227,76.14835029,74.77298086,1
854,4.491721592,12.50072866,1.927378199,79.0129425,84.25134617,1
926,4.620791458,5.863661502,4.65253869,77.71247247,75.1637723,0
899,3.548600657,4.567573488,2.408514556,75.95281009,87.29740029,2
782,0.139560158,6.569319092,1.556901585,80.71732558,73.51537949,1
399,3.967771551,5.376547537,0.497902651,84.14405918,81.44441927,1
986,3.314843445,5.958931721,1.706223964,75.10809101,80.57515273,2
905,2.102688441,4.803041305,1.430121722,74.71631748,74.19649572,1
1306,4.192702288,7.469689135,1.57781419,74.28226429,73.64617157,0
910,5.879543288,10.40230894,6.287979643,75.75595731,68.74851752,1
990,2.708299337,7.835401616,1.859362401,85.88197462,73.4532103,2
644,4.756441273,4.805909898,2.461597958,74.89059642,78.9370191,0
664,2.880220483,12.93556063,3.008897662,76.01371842,70.4363252,1
609,3.562696678,7.415098927,1.703406332,77.68095932,76.62243096,1
1142,4.90913438,5.602501963,2.086703918,76.25481115,81.43012471,1
733,4.943801407,7.586769108,1.351348101,76.13499223,82.28280503,1
812,2.084834566,4.547701716,2.476776166,74.4308956,71.85553729,1
637,3.484717823,3.811228976,1.709398683,84.52260999,87.01707447,1
717,2.652476631,6.963450869,2.906586165,76.22477965,75.27977591,2
449,4.510939238,16.44459736,2.390545523,77.5836514,76.24578947,1
676,2.040477164,6.550665365,2.037751801,76.02055816,77.19679797,2
1639,2.458556641,2.498880654,1.340156907,83.81781122,83.36730168,1
468,3.032298123,5.135662274,0.866087477,76.0920382,81.7898791,1
889,2.30516024,2.150062121,2.055734624,78.70583218,75.95981848,1
740,3.908772536,1.538008895,2.20115377,75.74328412,70.27253968,0
489,3.81997989,5.814483064,2.849713761,77.39277178,76.91601458,1
742,2.855960045,10.39567944,1.699947808,77.96713451,77.63521743,1
1077,2.114301177,4.875599847,3.036651616,74.95753404,82.94256435,2
1364,3.00181924,5.683045175,1.440481524,76.25784267,80.595994,2
865,3.390310681,5.485094418,3.177904895,76.13338087,75.09006926,2
774,5.269862943,5.47995419,2.626037265,78.11955254,78.38036035,0
554,2.528408069,4.328837989,1.188312368,77.09181931,66.79110709,2
1362,4.902269175,9.254616795,2.061979722,73.73880494,78.94788339,0
604,2.212106692,6.522291074,1.51547576,83.05821441,74.87554011,2
970,5.173883251,0.435527221,1.175465155,76.39520179,67.87844623,1
638,2.089739739,5.201927897,2.703513334,76.57631626,72.11301256,1
1100,2.425711866,6.77556885,2.835183941,76.47151067,76.9436204,2
1017,4.042448892,8.35409478,1.172650381,74.19751514,74.5194641,1
1121,3.823508155,6.00338822,3.120429791,77.00610408,73.47771439,1
1041,4.521052604,6.210473426,3.187333879,79.19700639,71.81744631,0
845,2.015910365,5.395024725,1.892516793,74.44173528,73.011827,1
837,2.253758346,6.229153154,2.852346281,74.38194242,78.81910935,1
1043,2.871161732,5.306775625,2.945115301,73.65400014,70.7699841,1
733,3.142649433,7.615295581,0.893551162,75.46339381,65.98822341,1
775,4.134663131,4.819680605,1.58499865,77.22903263,77.98527304,1
803,5.147609799,5.425232213,2.714004525,76.06092956,79.8481175,1
551,4.593888855,3.724728552,1.619238037,76.57006756,83.55770605,1
370,2.109094952,6.410785221,3.180763168,75.54544459,81.42944957,1
785,3.756836012,9.767897117,1.449789373,81.40493369,76.26709167,1
582,3.335024029,5.854301554,4.176974077,75.47386317,75.2981436,2
749,5.613070881,6.063663135,1.967114319,79.55548025,82.41538308,1
629,2.247492875,5.432745476,2.109508994,75.05124545,89.3397592,1
679,3.778751139,5.967420659,4.438233255,76.82984038,78.02385595,1
504,2.965284836,7.899732946,1.806555545,78.32219809,76.37882368,1
1230,3.881478221,5.806083308,1.179933034,74.96129218,74.06775163,1
612,4.411540194,3.984834507,5.69876867,76.50905671,85.42458821,1
1378,2.80844805,6.069563914,1.638058372,75.20653797,70.4464103,2
570,2.702416881,6.30579412,1.671942939,75.52934533,77.13490217,1
420,2.838237312,7.012761137,3.02077921,79.85529957,82.9789928,1
1470,2.957603961,7.951829321,4.786932673,87.43923651,78.90621572,2
787,4.453019155,7.141396739,3.205892015,75.37565872,70.90025156,1
757,1.128270916,12.86350948,2.40537544,79.15750878,80.77760771,1
1372,3.064139133,5.129341191,4.159698534,87.59736553,78.24043843,1
575,2.572753254,12.4394631,2.391741957,77.25822575,75.40798415,2
592,2.648886855,5.986711795,2.681496556,79.3453179,73.80079499,1
806,3.698470405,6.410405222,0.564920554,77.65237407,84.47436299,2
580,4.683462755,4.960392543,2.730917839,78.02142596,87.37148599,1
509,2.944903704,4.739919038,2.452831667,74.22047803,84.95807127,1
1352,2.252971799,4.500841465,5.098329391,83.8212313,71.64767729,2
562,2.464344864,7.532778238,1.905112765,81.07770964,78.83395842,1
810,2.272793125,5.347746017,1.473925485,77.16025348,88.7925177,2
967,3.882548498,6.823336239,2.347255041,82.06541207,89.23914162,0
711,3.382604379,10.24843903,3.076596808,73.55376909,80.52998875,1
824,2.915403972,3.918087219,2.365288069,76.30814475,76.8604144,1
800,2.343370117,4.648216562,1.480450564,76.07805082,77.9582704,1
792,2.794996634,8.309182199,0.734840345,78.09474032,84.4311122,2
847,4.001388055,5.269089871,2.693422662,76.76589257,83.15869711,0
804,3.619258428,7.391870141,3.812268112,76.23412415,81.81632036,1
673,2.526507994,7.441902516,2.048969961,77.07561098,68.92468526,2
594,4.257075878,3.606284164,2.382497541,88.15126656,85.64043593,1
879,3.268326923,6.949301604,3.367868949,74.1780475,87.32368641,1
666,3.995585556,9.824106527,1.945284921,76.09274873,89.90083727,1
762,3.407086649,6.768161239,4.928431815,76.72167169,82.99785172,2
822,2.095269078,6.599315567,3.259074804,73.32728499,73.66222054,1
652,4.244240949,5.453054054,2.79049667,74.09542367,83.58474656,1
717,3.770615031,4.73047569,3.187795267,76.67382639,82.51376526,2
419,2.36058395,12.88803235,3.298050378,74.31728592,75.39917807,1
695,2.616094093,6.409824311,1.888637589,83.81570238,77.85817772,1
975,3.182437595,8.550699471,2.682229356,77.85748507,87.50158119,2
645,5.651827269,5.195856322,1.593564155,87.98494452,78.29502185,1
918,2.710051877,7.917787263,2.464182992,75.21024561,80.81892553,1
1031,2.05374733,7.937033858,2.689490369,78.43244542,82.26671623,2
516,1.962369565,7.65017842,2.594844411,76.72245723,85.4865857,1
1011,2.139906705,5.623271393,2.016246403,73.7362766,74.46633525,1
464,2.855349901,8.461228515,2.436136926,78.53400732,75.37308945,1
914,1.992334354,5.027565764,1.760992821,75.61348719,86.90435241,1
534,5.922045388,18.04468571,5.946436035,77.29279073,74.73437228,1
864,3.265051604,3.891605672,1.399021488,85.24299314,77.45752647,1
1523,4.770578119,7.388260399,1.498954977,78.51375414,81.42597009,1
655,3.107896456,6.536969984,2.142271167,75.13153858,77.28476906,1
544,2.181868483,5.556172139,2.832440615,76.30631818,83.07249431,1
751,1.711535453,5.371617574,1.037251285,78.5715961,69.21794765,2
1182,2.351405501,8.206561338,1.799511597,76.62208676,77.3613383,2
856,4.181368073,7.051852191,2.898801613,76.90278402,83.32530577,0
680,2.344083155,6.19247068,1.544709709,75.56262439,70.72586474,1
823,4.25745452,7.27634303,3.421822289,75.37788476,67.36951846,0
694,3.742994364,3.490205933,1.199396347,78.60587572,83.54118352,2
401,2.58729799,5.839473934,2.615483716,76.7519373,81.49294533,1
514,2.223681179,3.693448166,2.279423514,77.04802386,72.14139268,2
1133,3.785357309,5.208690652,2.475675276,84.76819484,74.82893117,1
661,2.238634447,5.661943863,3.489123034,74.81308772,64.97623692,1
470,3.808122589,5.136340315,2.623282112,76.85000251,83.58521395,1
1038,3.881673246,8.208593019,1.340862741,75.39605857,76.97549571,0
666,3.886964619,6.94671004,2.27783096,77.1464119,73.29243898,1
1235,2.367840724,7.623085976,1.25801449,77.29195443,78.16118422,2
581,3.207014405,6.705894207,2.257329035,75.02215803,91.9955552,1
681,3.598791826,7.300853172,1.083391171,76.20695503,69.84878034,1
522,4.348993245,9.309670691,1.587357785,74.64505784,71.38757329,1
557,1.948449252,2.837140011,1.680777414,84.83993934,76.91196531,2
1019,2.026016093,6.205453153,3.454551696,74.99959286,79.58589825,2
565,3.841549918,12.79427265,1.598840586,75.9601838,87.14919971,1
1144,2.038097829,6.693626674,1.621913708,79.43299781,79.08675489,1
667,2.5602269,7.295842637,2.679369311,75.61749773,76.42846729,2
527,1.735248796,5.274526666,2.179354254,77.6064471,76.42515712,2
533,4.182577794,4.031174437,1.575276432,76.45705878,75.38016176,1
753,3.020802109,7.618605274,3.173511911,73.35622535,65.48418389,1
462,3.783131695,5.071108679,1.874465485,76.51141285,82.39659205,2
697,4.687148275,6.026641041,2.000056905,75.25669425,82.64459886,1
445,3.552974584,6.22617779,1.810645017,74.70985899,69.68010264,1
1343,2.866154,6.693276017,3.730263842,75.5604633,80.70110804,2
794,5.057969732,6.783485967,2.212970153,76.13639665,72.94694268,1
471,2.402074974,2.607910726,1.37661986,74.30259826,85.4028952,2
385,5.429725888,7.458353442,1.650073972,76.21298962,88.63151296,1
554,4.331031318,6.096184622,1.489336936,77.89097399,79.27058683,1
845,2.97711104,7.607970874,1.843175629,76.93210567,84.4205799,2
959,3.577152955,10.01938095,2.197546209,76.82899895,77.19535807,1
734,1.994156331,4.35211697,2.261963435,78.30395706,79.59721982,1
1252,2.884950593,9.086708058,2.717592874,76.7349439,78.50575639,2
532,1.966882135,4.140219792,1.37641403,77.74642232,75.21749646,1
1297,4.786890209,6.141068999,2.396066348,76.50335474,78.8788509,0
735,3.260304756,5.64401045,0.949048447,83.11326091,79.17274839,1
944,2.86383119,8.249719312,3.122879827,78.1755495,84.49419092,2
542,3.649898932,3.789291155,3.431684937,78.78352964,80.97436015,2
1019,2.254233327,6.274627131,1.108309085,74.68008125,76.55328541,2
1326,3.152335558,4.427192609,1.397189089,75.72530063,72.52859452,2
554,3.160782721,7.494520527,3.529516178,77.46096749,65.24453625,2
637,4.03379473,7.364556795,2.95493907,77.94438481,76.26831093,1
938,3.448496341,6.973979023,2.632367358,76.37584438,76.61213208,1
818,3.966873537,2.797681341,2.962607987,77.64538666,77.53208868,1
408,2.127604542,2.426588196,2.607411287,76.02605814,71.37817834,1
761,3.728717017,6.29386227,1.252481553,77.63778309,75.46511108,1
653,2.464127891,5.118952962,2.750049936,87.03236981,77.17221533,1
586,5.449272975,5.630844088,1.876632726,85.79178368,80.25821407,0
688,1.946065278,4.491302009,2.205978949,77.4964087,75.15171832,2
1182,3.4242095,5.759443555,1.616225355,86.13557707,71.01258254,2
652,4.554514045,8.080867967,1.981281006,75.3409001,92.58740702,1
648,3.544289801,7.597946587,2.497971943,74.28819243,68.74409498,1
597,3.134165064,5.948937486,2.18372627,76.26380281,65.67286626,2
1059,1.826471293,7.888904342,1.985024381,76.4774888,81.18117665,2
924,4.887004818,5.691941475,1.716911231,76.78846578,74.26390945,0
567,2.051494705,3.361260708,2.76366546,77.23258723,69.89570966,2
785,4.396418665,3.919986267,4.020617991,86.40796897,74.97154886,0
384,1.780746687,11.89193981,0.907456442,79.33688445,88.36238153,1
807,2.898560087,7.476108382,1.81366037,80.50535133,83.55810386,1
884,3.276649391,10.52521559,1.817320567,74.60183087,71.89152584,2
807,4.160043188,7.929488599,1.809439176,83.93355223,82.96512481,0
1075,3.59442125,9.126463762,3.391226758,82.51767766,76.4621433,1
920,3.451914305,7.491181103,1.854833221,77.27054665,91.17179996,1
739,4.114598536,11.40013383,2.801199907,75.74602121,64.8541171,1
358,2.567417381,3.841881662,3.057342895,77.80661272,77.5521085,1
451,2.24469341,13.07715881,2.550596466,74.54027948,71.70447289,1
653,4.109338461,10.04443781,0.65325196,75.49544867,77.16538514,1
531,2.553633727,4.083738887,2.416001064,78.01428912,77.91576054,1
863,4.258683045,3.875398397,1.925975415,84.24338375,72.82138448,0
815,2.822824141,6.149904028,2.832434947,77.1497738,73.10942029,2
853,3.018291889,6.880219815,4.964708662,77.29534863,74.19715612,1
704,3.262876916,4.963643493,1.475211902,87.50903463,73.53310837,1
606,1.793985717,8.889421379,1.372721104,75.71409808,75.84217058,2
825,2.922278349,13.23024996,3.007004863,76.94792473,82.77450891,1
519,2.023178377,6.921181577,5.98906633,75.6781697,73.76274834,1
993,4.311380611,7.947483186,1.895010915,74.64695263,65.76167282,1
1282,2.728100095,5.769021642,2.589093827,75.47979458,75.15706526,1
562,2.745295473,6.872487214,3.192030789,76.62785426,82.66572348,1
2191,3.312476064,4.919263732,3.085756506,77.54326207,83.41860136,2
539,4.662042471,4.25991694,2.386211315,76.39783273,83.67923363,1
1056,4.573404287,14.11764982,3.071984012,79.36079428,69.29324083,0
862,2.234792644,6.665822936,1.713717978,76.09806758,84.61613063,1
498,3.853306961,8.1276191,3.201697424,76.39742387,75.03075772,1
749,3.231946099,3.83349485,3.501595074,75.2514914,76.53390719,1
688,2.22958178,7.149705926,1.525571126,74.65077684,70.95953056,2
1439,2.700082034,13.06191102,1.74551725,76.65327638,70.70437878,1
558,2.153878775,11.70002787,5.152258376,84.8466085,82.07597913,1
727,4.190618445,7.895550581,2.310501047,76.45456577,81.63474172,1
482,2.713584072,6.476221945,2.516482687,78.49283863,72.56831323,1
870,4.87796596,4.921829312,2.534211455,78.97892163,76.43011298,0
1369,3.620074384,5.677075975,2.36237194,74.90936706,75.71708258,1
867,2.134238594,3.724031346,2.628682838,75.00732258,81.66504555,2
474,5.258175766,12.29270989,1.703907773,73.76991698,82.34877311,1
490,4.449131729,8.942043096,2.661639889,77.29210697,70.56540763,0
856,2.447543327,5.973449758,2.94996824,75.20249372,73.84044132,1
1034,5.183792679,3.406986794,2.642823122,75.77213287,89.22410206,0
685,4.612710745,6.233228412,2.40807643,77.23011061,83.38561045,1
1137,3.507716348,7.89325479,1.84751149,76.49730732,84.6496975,2
906,1.911930415,7.040563716,2.914758205,78.43643985,89.35161286,2
1053,3.229326908,6.718307893,2.942557887,76.16920192,73.92775592,1
727,2.152075458,5.726590022,0.782157331,76.0865589,76.32744124,1
644,5.346412382,6.31287939,4.356000396,75.12537085,71.32422019,1
495,2.049489829,3.295601526,0.805145305,75.4951468,70.83153048,2
639,4.75231534,13.47851352,1.652366209,75.54579226,80.89647529,0
1099,4.545784334,5.280844558,2.176088263,75.49904914,86.23130303,1
479,3.320425301,4.230741824,2.594540091,73.79533857,84.0460947,1
657,2.860353612,8.790214663,1.486143319,73.95705814,68.60425582,1
700,2.823225199,5.612067885,1.3466412,85.90107941,69.90372208,2
698,3.476879104,7.991031607,3.444973549,79.90278932,77.06859828,1
662,3.112967337,4.042031547,2.884084279,76.78971869,85.35202419,1
649,2.350869073,4.444045962,2.435428216,76.66594167,75.03950602,2
880,2.791751417,1.704226996,2.408042065,75.72924615,74.30019314,1
433,2.93943991,9.806853099,2.211751516,75.46269874,71.19539026,1
511,1.069120646,3.859004717,1.522246516,76.68719334,87.24563097,1
500,4.368021532,5.915670276,3.215268146,75.94708313,84.21949231,1
525,4.298243512,6.140301283,5.340902355,78.01352479,78.75965368,1
581,4.081327267,7.947877226,3.141427925,83.91973165,76.58502171,1
